,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200
,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
0,0.020938634872436523,0.02839374542236328,0.03959822654724121,0.05973696708679199,0.07224464416503906,0.08265399932861328,0.11798906326293945,0.1707754135131836,0.17815232276916504,0.19736123085021973,0.22012066841125488,0.24245882034301758,0.2657747268676758,0.2848362922668457,0.3079230785369873,0.3170502185821533,0.3348114490509033,0.379260778427124,0.3668479919433594,0.40624070167541504
1,0.02029895782470703,0.027385711669921875,0.04073023796081543,0.055480241775512695,0.08846044540405273,0.08253645896911621,0.12318611145019531,0.16746282577514648,0.17641472816467285,0.20218777656555176,0.21622109413146973,0.23816919326782227,0.25646400451660156,0.28348493576049805,0.3008003234863281,0.31597137451171875,0.3346693515777588,0.3742520809173584,0.3737759590148926,0.4045894145965576
2,0.017469406127929688,0.02793097496032715,0.039955854415893555,0.0549626350402832,0.07024693489074707,0.08226847648620605,0.13982605934143066,0.16753244400024414,0.1816549301147461,0.2014448642730713,0.21667861938476562,0.22835206985473633,0.2549915313720703,0.2821991443634033,0.30205249786376953,0.31499457359313965,0.3435840606689453,0.37497496604919434,0.36798667907714844,0.4023001194000244
3,0.017490625381469727,0.02866339683532715,0.04094076156616211,0.05439162254333496,0.06797003746032715,0.0823826789855957,0.15304017066955566,0.16551733016967773,0.18376612663269043,0.20230555534362793,0.21384048461914062,0.2402942180633545,0.26267385482788086,0.2844867706298828,0.3079226016998291,0.3145925998687744,0.3563957214355469,0.38347315788269043,0.36907434463500977,0.39783191680908203
4,0.01567816734313965,0.02727794647216797,0.04004192352294922,0.054915666580200195,0.07963180541992188,0.08222794532775879,0.15937423706054688,0.1677563190460205,0.1830611228942871,0.20104360580444336,0.21580195426940918,0.24071979522705078,0.2661910057067871,0.2777745723724365,0.29564428329467773,0.31554532051086426,0.3478827476501465,0.34861087799072266,0.3697781562805176,0.40564703941345215
5,0.015091896057128906,0.028369903564453125,0.04157686233520508,0.05791211128234863,0.07953643798828125,0.08239173889160156,0.15593409538269043,0.16760730743408203,0.18015718460083008,0.20226788520812988,0.21733760833740234,0.23437142372131348,0.26525306701660156,0.27785587310791016,0.30730462074279785,0.3254055976867676,0.34598278999328613,0.3801398277282715,0.37468910217285156,0.39525747299194336
6,0.015262126922607422,0.02785968780517578,0.04255843162536621,0.05502939224243164,0.07183003425598145,0.08227205276489258,0.1543729305267334,0.1674799919128418,0.18392014503479004,0.2024853229522705,0.2155017852783203,0.232452392578125,0.2651200294494629,0.2855501174926758,0.29123616218566895,0.324023962020874,0.3472018241882324,0.3793919086456299,0.3676333427429199,0.40154266357421875
7,0.014385461807250977,0.027678489685058594,0.04744291305541992,0.05587124824523926,0.07183003425598145,0.08304977416992188,0.15459489822387695,0.16662812232971191,0.18262505531311035,0.20246028900146484,0.20962214469909668,0.237959623336792,0.25748777389526367,0.2859513759613037,0.2979896068572998,0.3236420154571533,0.3444936275482178,0.37293171882629395,0.38048434257507324,0.4069216251373291
